ts-inside-payment-service_f,ts-preserve-other-service_f,ts-notification-service_f,ts-admin-user-service_f,ts-auth-service_f,ts-user-service_f,ts-route-plan-service_f,ts-travel-plan-service_f,ts-food-map-service_f,ts-food-service_f,ts-admin-basic-info-service_f,ts-contacts-service_f,ts-config-service_f,ts-execute-service_f,ts-cancel-service_f,ts-order-service_f,ts-admin-order-service_f,ts-preserve-service_f,ts-security-service_f,ts-order-other-service_f,ts-rebook-service_f,ts-seat-service_f,ts-admin-route-service_f,ts-basic-service_f,ts-ticketinfo-service_f,ts-station-service_f,ts-price-service_f,ts-route-service_f,ts-train-service_f,ts-admin-travel-service_f,ts-travel2-service_f,ts-travel-service_f
2,2,0,0,0.0,0.0,0,0.0,0,0.0,2,0.08064301983291579,0.17556770395290153,0,0,0.0,0,0.0,1.3146645330894953,0.0,0.0,0.0,0,0,0.0,0.14515743542012177,0.6930828237451754,0.02577638128102558,0.0014880257225066698,0,0.0002898727990208764,0.004982534003301474
2,0,0,0,0.800222536920899,6.660701357877034e-16,0,0.0,0,0.0,0,-0.08064301983291579,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,-0.001293086201184672,0,0,0.0,-0.14515743542012177,0.0,0.0,0.0,1,0.9866877116897969,-0.04752155282398295
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2,1.9224115166820352,-0.0036090124959479303
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,2.0,0,0.16215672451747162,0.0303406741381973,0.0,0.14004681072568687,0.001293086201184672,0,0,-0.9999734369127514,0.0,-0.3465414118725877,0.0,-0.0014880257225066698,0,-0.01785379871417846,-0.03559449176276192
2,0,0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.08778385197645078,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.3333510419022483,0.14515743542012177,0.3465414118725877,0.0,0.41179233707367924,0,-0.011358876814191945,0.008384611608040986
2,0,0,0,0.0,0.0,0,0.0,0,0.0,2,0.08064301983291579,0.17556770395290153,0,0,0.0,0,-0.16215672451747162,-0.030340674138197257,0.0,-0.14004681072568687,0.0,1,0,0.0,0.14518399681853023,0.3465414118725877,0.9871118093594872,0.4110109909936842,2,1.9194855582771115,0.10811832933035212
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.6643056596295029,0.0,0,0,0.0,0.0,0.0,0.0,-0.12172570110885236,0,0.0048228263446210284,0.011141953190849103
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.6643056596295029,0.0,0,0,0.0,0.0,0.0,0.6893196943346793,0.12976823106394242,0,0.004187015495480522,0.028495415321218805
2,0,0,1,1.0,0.9999999999999976,0,0.0,0,0.0,0,-0.08064301983291579,0.0,0,0,0.0,0,0.0,0.0,1.0,1.1237859193430528,0.651976741665799,0,0,0.0,0.0,-0.3465414118725877,0.37863938866935865,0.0,2,2.3104671893326882,0.7801790943593792
2,0,0,0,-0.5998887315395506,-4.993210643773189e-16,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,2.0,1.335694340370497,0.28232034063641237,0,0,0.0,2.6561398408458553e-05,0.0,0.0,0.0,0,0.13222031281106658,-9.327924218129058e-05
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,2.0,0,0.16215672451747162,0.5986341933975359,0.0,0.14004681072568687,0.001293086201184672,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0006055966836356948,-4.2723843648312387e-07
2,0,0,2,1.1997774630791012,2.000000000000001,0,0.0,0,0.0,0,0.0,0.0,0,0,2.0,0,-0.04420584229466881,0.560022292394969,0.0,0.14004681072568687,0.001293086201184672,0,1,0.6666489580977517,0.9999734386015915,0.3041275352762076,0.3106803056653207,-0.008145435944244862,0,0.01504497321813696,0.04516791703053139
2,0,0,0,-0.5998887315395506,-4.993210643773189e-16,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.5405197402864501,0.0,0,0,-0.9999734369127514,0.0,0.0,0.0,-0.41024546492225455,0,0.04017997861398248,-0.001788166179856547
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.14515743542012177,0.0,0.0,0.008042529955090047,0,-0.0003186486090569025,0.032227018809896736
2,0,0,0,0.4001112684604494,3.330350678938517e-16,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,-0.41024546492225455,0,0.016254107538218685,0.03935562096970689
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,-0.08778385197645078,0,0,0.0,0,0.0,0.0,0.0,-0.14004681072568687,-0.001293086201184672,0,0,0.0,0.0,0.0,0.0,0.008042529955090047,0,-0.0009242452926925973,1.9013538359724553
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,1.0,0.4594802597135499,0.651976741665799,0,2,0.0,0.9999734386015915,1.0,0.0,1.005646347427644,0,0.2618489665542899,-0.09758380359345134
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0.9999734369127514,0.5769077511294127,0.6082550705524152,0.6213606113306414,0.9764835489421312,0,-0.042477322247147835,-0.01331790615950669
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,-0.5682935192593386,2.0,1.335694340370497,0.2810272544352277,0,2,0.9999734369127514,0.9999734386015915,0.6082550705524152,1.0,1.001002948070912,2,2.0688548661446373,-0.07609821652283932
2,0,0,0,-0.5998887315395506,-4.993210643773189e-16,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,-0.12172570110885236,1,0.9660285846856387,0.042300624932627255
2,0,0,0,-0.5998887315395506,-4.993210643773189e-16,0,-0.3257291666666675,0,0.0,0,0.0,-0.17556770395290153,0,0,0.0,0,0.0,0.0,0.0,-0.14004681072568687,0.0,0,0,0.0,0.0,-0.3465414118725877,0.6893196943346793,0.12976823106394242,0,0.06751831841887025,-0.09283629826592059
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,-0.17556770395290153,0,0,0.0,0,0.0,0.0,1.0,0.4594802597135499,2.6519767416657993,0,0,0.0,2.6561398408458553e-05,-0.6082550705524152,0.0,0.0015468721514246913,0,1.2122129807980084,-0.00035700479304963395
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.9122161480235492,0,0,1.0,0,0.08107836225873583,0.29931709669876794,0.0,0.1871371976171259,-0.6943602726171956,0,0,0.0,0.0,-0.3041275352762076,-0.13851648261046948,0.0,1,0.6341384635187315,-0.00968801322892713
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,-0.08064301983291579,-0.08778385197645078,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,-0.9999734369127514,0.0,0.0,0.0,-0.0014880257225066698,0,-0.014809414343159128,-0.03920307702027337
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,-0.08778385197645078,0,0,0.0,0,0.0,0.0,0.0,-0.14004681072568687,0.0,0,0,0.0,-0.14515743542012177,0.0,0.0,-0.0010029480709120376,2,1.9224512539300824,-0.0035172093651615957
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,2.0,1.335694340370497,0.28232034063641237,0,0,0.0,-0.14515743542012177,0.0,0.0,-0.0010029480709120376,0,0.15834760009152876,0.0036075363845529743
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.6643056596295029,0.0,0,0,0.0,0.0,-0.6082550705524152,0.37863938866935865,0.0,0,0.0827125700804742,0.02217694919981946
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.37863938866935865,0.5897545350777454,0,0.04508905305589521,0.059728063921552374
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,-0.16215672451747162,-0.030340674138197257,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.6893196943346793,0.7114802361865978,2,1.9811393274745335,-0.028359607446920086
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,-0.08064301983291579,0.0,0,0,0.0,0,0.0,0.0,1.0,0.4594802597135499,2.3696564010293866,0,2,0.9999734369127514,0.8548160031814698,0.6082550705524152,0.6213606113306414,1.0,0,1.0934482206240168,-0.016583785812707086
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0.9999734369127514,0.9999734386015915,0.0,0.6213606113306414,0.045845141802160094,0,0.0214607730753601,0.10449925948298494
2,0,0,0,0.0,0.0,2,0.651458333333335,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.4230656874721789,0.0,-0.34432764610970235,0.0,0,-0.004659749582834417,0.7060610010507524
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.4230656874721789,0.0,0.0,-0.12172570110885236,0,-0.022242961926994126,0.011141953190849103
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,-0.08778385197645078,0,0,0.0,0,0.0,0.0,0.0,0.0,-0.001293086201184672,0,1,0.6666489580977517,0.9999734386015915,-0.3041275352762076,-0.3106803056653207,-0.01618796589933491,1,1.0302806823510315,0.040670445444830235
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,2,0.5290759039335606,0.09899385698242034,0.0,0.0,0.0,0,2,0.9999734369127514,0.9999734386015915,0.6082550705524152,0.6213606113306414,0.9764835489421312,0,-0.042477322247147835,1.0193148696992087
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,-0.027065788271615154,0.0
2,0,0,0,0.0,2.4980018054066022e-15,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.14515743542012177,-0.6082550705524152,0.0,0.0,0,0.0,0.0
2,0,0,0,0.0,2.4980018054066022e-15,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.6213606113306414,0.0,0,-0.008408807373298247,-0.03639315698420768
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0.9999734369127514,0.9999734386015915,1.0,1.0,1.001002948070912,0,0.06632956662072129,-9.284813129564751e-05
2,0,0,1,0.5998887315395506,0.9999999999999973,0,0.0,0,0.0,1,0.08064301983291579,0.08778385197645078,0,0,0.0,1,0.34561631422551614,0.0646672655603088,0.0,0.5405197402864501,0.0,0,0,0.0,0.7220917479479428,0.3465414118725877,0.0,0.28851976381340216,0,-0.0002124967047176865,-0.024604655282909848
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,-0.08064301983291579,0.0,0,0,2.0,0,0.16215672451747162,0.5986341933975359,0.0,0.8043524703551899,0.0,0,0,0.0,0.0,-0.3465414118725877,0.0,0.0,0,0.0,0.0
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0015468721514246913,0,0.03873295389727147,0.03282158770153526
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.11704194765116624,0.0,0.0,0.0,0,0,0.0,2.6561398408458553e-05,0.0,0.0,0.0,0,-0.029737531087069988,0.0
2,0,0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.08778385197645078,0,0,0.0,0,0.0,0.0,0.0,0.0,-0.001293086201184672,0,0,0.0,0.14515743542012177,0.3465414118725877,0.0,0.41024546492225455,0,0.04647159870153535,-0.042868963674497315
2,0,0,0,0.0,0.0,0,1.0,0,0.0,0,-0.08064301983291579,0.0,0,0,0.0,0,0.0,0.0,2.0,1.335694340370497,2.2810272544352275,0,0,0.3333510419022483,-0.14515743542012177,0.0,0.6893196943346793,-0.28851976381340216,0,1.093999703332535,0.46632460825694616
2,0,0,0,0.4001112684604494,3.330350678938517e-16,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,2.0,1.335694340370497,0.28232034063641237,0,0,1.0000265630872487,0.0,0.39174492944758477,0.6893196943346793,0.12172570110885236,0,0.1515951374194554,0.070284172409475
2,0,0,0,0.0,0.0,0,0.0,0,0.0,2,0.08064301983291579,0.17556770395290153,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.14518399681853023,1.3465414118725878,-0.13851648261046948,0.0014880257225066698,0,-0.0019334851352913688,-0.006444622728075278
2,0,0,0,0.0,0.0,0,0.0,0,0.0,2,0.08064301983291579,0.17556770395290153,0,0,2.0,0,0.16215672451747162,0.5986341933975359,0.0,0.14004681072568687,2.001293086201185,0,2,0.9999734369127514,1.5769077511294127,1.3013378942975906,1.3106803056653207,0.016080845125356936,0,0.9953303819718692,0.14693597950034873
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.4230656874721789,-0.6082550705524152,0.37863938866935865,0.0,0,-0.021941701509105824,0.055140127189571585
2,2,0,0,1.0,8.323561322711707e-16,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.3146645330894953,0.0,0.0,0.0,0,2,0.9999734369127514,1.0,0.0,0.6213606113306414,0.04484219373124806,0,0.021500510323407294,0.07162788462401914
2,0,0,0,0.0,0.0,0,-0.3257291666666675,0,0.0,0,0.0,-0.17556770395290153,0,0,0.0,0,0.0,0.0,2.0,1.335694340370497,0.28232034063641237,0,1,0.6666489580977517,1.5769077511294127,0.3041275352762076,0.3106803056653207,-0.04070736502811571,0,0.15916859192772495,-0.04392198275846822
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,-0.08778385197645078,0,0,0.0,0,0.0,0.0,0.0,-0.14004681072568687,0.0,0,0,0.0,0.0,-0.3465414118725877,0.0,0.0,0,0.0,0.7618265721603404
2,0,0,0,0.0,0.0,2,0.651458333333335,0,0.0,0,-0.08064301983291579,0.0,0,0,0.0,0,0.0,0.0,0.0,-0.4594802597135499,0.0,0,0,-0.9999734369127514,0.2779082520520571,0.0,0.277032965220939,0.0,0,-0.011119312792754752,0.6052044450472447
2,0,0,0,-0.5998887315395506,-4.993210643773189e-16,0,0.0,0,0.0,0,0.0,-0.08778385197645078,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.14515743542012177,0.0,0.37863938866935865,0.0,2,1.9238856223898897,1.0203724429518455
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,-0.28232034063641237,0,0,0.0,0.0,-0.6082550705524152,0.0,0.0,0,-0.13222031281106658,0.09162656341596055
2,0,0,0,0.0,0.0,0,-0.3257291666666675,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,-0.5682935192593386,0.0,0.0,-0.651976741665799,0,0,0.0,-0.14515743542012177,0.0,0.0,0.0015468721514246913,0,-0.27931684029947473,-0.1705843756809169
2,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,-0.08778385197645078,0,0,0.0,0,0.0,0.0,0.0,-0.4594802597135499,-0.001293086201184672,0,0,0.0,0.0,0.0,0.0,0.0,1,0.9606001616573819,-0.001804079009537482
